timestamp,kWh,Building
2024-09-16 14:00:00,16.149,Lab
2024-09-16 14:00:00,7.109,Library
2024-09-16 14:00:00,5.872,Sports
2024-09-16 14:00:00,11.752,Admin
2024-09-16 15:00:00,9.139,Hostel
2024-09-16 15:00:00,8.464,Library
2024-09-16 15:00:00,14.321,Lab
2024-09-16 15:00:00,11.1,Admin
2024-09-16 15:00:00,5.785,Sports
2024-09-16 16:00:00,7.07,Library
2024-09-16 16:00:00,6.727,Sports
2024-09-16 16:00:00,13.11,Admin
2024-09-16 16:00:00,10.006,Hostel
2024-09-16 16:00:00,14.582,Lab
2024-09-16 17:00:00,6.008,Sports
2024-09-16 17:00:00,7.9,Library
2024-09-16 17:00:00,13.668,Lab
2024-09-16 17:00:00,11.305,Admin
2024-09-16 17:00:00,10.407,Hostel
2024-09-16 18:00:00,6.375,Sports
2024-09-16 18:00:00,13.966,Lab
2024-09-16 18:00:00,11.756,Admin
2024-09-16 18:00:00,9.46,Hostel
2024-09-16 18:00:00,7.741,Library
2024-09-16 19:00:00,6.447,Sports
2024-09-16 19:00:00,10.799,Hostel
2024-09-16 19:00:00,11.95,Admin
2024-09-16 19:00:00,13.998,Lab
2024-09-16 19:00:00,9.173,Library
2024-09-16 20:00:00,14.567,Lab
2024-09-16 20:00:00,5.303,Sports
2024-09-16 20:00:00,8.885,Library
2024-09-16 20:00:00,11.653,Admin
2024-09-16 20:00:00,9.255,Hostel
2024-09-16 21:00:00,11.931,Lab
2024-09-16 21:00:00,4.006,Sports
2024-09-16 21:00:00,4.084,Library
2024-09-16 21:00:00,9.826,Admin
2024-09-16 21:00:00,7.443,Hostel
2024-09-16 22:00:00,10.342,Admin
2024-09-16 22:00:00,3.499,Sports
2024-09-16 22:00:00,12.652,Lab
2024-09-16 22:00:00,7.255,Library
2024-09-16 22:00:00,7.385,Hostel
2024-09-16 23:00:00,8.632,Hostel
2024-09-16 23:00:00,5.992,Library
2024-09-16 23:00:00,3.276,Sports
2024-09-16 23:00:00,9.696,Admin
2024-09-16 23:00:00,11.86,Lab
2024-09-17 00:00:00,5.772,Library
2024-09-17 00:00:00,12.785,Lab
2024-09-17 00:00:00,5.068,Sports
2024-09-17 00:00:00,10.936,Admin
2024-09-17 00:00:00,7.666,Hostel
2024-09-17 01:00:00,9.396,Admin
2024-09-17 01:00:00,5.417,Library
2024-09-17 01:00:00,11.606,Lab
2024-09-17 01:00:00,3.257,Sports
2024-09-17 01:00:00,7.387,Hostel
2024-09-17 02:00:00,6.342,Library
2024-09-17 02:00:00,5.756,Sports
2024-09-17 02:00:00,8.62,Admin
2024-09-17 02:00:00,12.123,Lab
2024-09-17 02:00:00,7.73,Hostel
2024-09-17 03:00:00,8.12,Hostel
2024-09-17 03:00:00,6.911,Library
2024-09-17 03:00:00,11.137,Lab
2024-09-17 03:00:00,3.953,Sports
2024-09-17 03:00:00,8.907,Admin
2024-09-17 04:00:00,6.67,Library
2024-09-17 04:00:00,7.598,Hostel
2024-09-17 04:00:00,11.437,Lab
2024-09-17 04:00:00,4.183,Sports
2024-09-17 04:00:00,10.84,Admin
2024-09-17 05:00:00,10.825,Lab
2024-09-17 05:00:00,6.595,Hostel
2024-09-17 05:00:00,6.31,Library
2024-09-17 05:00:00,4.153,Sports
2024-09-17 05:00:00,10.215,Admin
2024-09-17 06:00:00,10.135,Admin
2024-09-17 06:00:00,7.672,Hostel
2024-09-17 06:00:00,6.423,Library
2024-09-17 06:00:00,11.642,Lab
2024-09-17 06:00:00,2.544,Sports
2024-09-17 07:00:00,9.486,Admin
2024-09-17 07:00:00,6.004,Library
2024-09-17 07:00:00,14.079,Lab
2024-09-17 07:00:00,3.959,Sports
2024-09-17 07:00:00,6.779,Hostel
2024-09-17 08:00:00,7.897,Library
2024-09-17 08:00:00,13.405,Lab
2024-09-17 08:00:00,5.947,Sports
2024-09-17 08:00:00,11.672,Hostel
2024-09-17 08:00:00,11.346,Admin
2024-09-17 09:00:00,8.02,Library
2024-09-17 09:00:00,6.483,Sports
2024-09-17 09:00:00,9.708,Hostel
2024-09-17 09:00:00,12.649,Admin
2024-09-17 09:00:00,14.354,Lab
2024-09-17 10:00:00,7.365,Library
2024-09-17 10:00:00,5.493,Sports
2024-09-17 10:00:00,14.617,Lab
2024-09-17 10:00:00,9.348,Hostel
2024-09-17 10:00:00,11.597,Admin
2024-09-17 11:00:00,8.862,Hostel
2024-09-17 11:00:00,5.445,Sports
2024-09-17 11:00:00,14.153,Lab
2024-09-17 11:00:00,8.869,Library
2024-09-17 11:00:00,12.698,Admin
2024-09-17 12:00:00,12.01,Admin
2024-09-17 12:00:00,4.611,Sports
2024-09-17 12:00:00,11.063,Hostel
2024-09-17 12:00:00,8.667,Library
2024-09-17 12:00:00,13.816,Lab
2024-09-17 13:00:00,12.057,Admin
2024-09-17 13:00:00,10.9,Hostel
2024-09-17 13:00:00,13.511,Lab
2024-09-17 13:00:00,8.979,Library
2024-09-17 13:00:00,6.73,Sports
2024-09-17 14:00:00,13.375,Lab
2024-09-17 14:00:00,10.256,Hostel
2024-09-17 14:00:00,7.617,Library
2024-09-17 14:00:00,11.399,Admin
2024-09-17 14:00:00,7.561,Sports
2024-09-17 15:00:00,11.072,Hostel
2024-09-17 15:00:00,13.671,Admin
2024-09-17 15:00:00,12.26,Lab
2024-09-17 15:00:00,5.559,Sports
2024-09-17 15:00:00,8.464,Library
2024-09-17 16:00:00,5.321,Sports
2024-09-17 16:00:00,14.039,Lab
2024-09-17 16:00:00,11.279,Admin
2024-09-17 16:00:00,6.873,Library
2024-09-17 16:00:00,10.216,Hostel
2024-09-17 17:00:00,12.489,Admin
2024-09-17 17:00:00,7.45,Sports
2024-09-17 17:00:00,14.084,Lab
2024-09-17 17:00:00,7.815,Library
2024-09-17 17:00:00,11.196,Hostel
2024-09-17 18:00:00,13.616,Admin
2024-09-17 18:00:00,5.697,Sports
2024-09-17 18:00:00,6.303,Library
2024-09-17 18:00:00,10.057,Hostel
2024-09-17 18:00:00,14.83,Lab
2024-09-17 19:00:00,9.567,Hostel
2024-09-17 19:00:00,13.465,Lab
2024-09-17 19:00:00,7.552,Library
2024-09-17 19:00:00,11.379,Admin
2024-09-17 19:00:00,6.774,Sports
2024-09-17 20:00:00,11.641,Admin
2024-09-17 20:00:00,14.406,Lab
2024-09-17 20:00:00,9.725,Hostel
2024-09-17 20:00:00,6.135,Sports
2024-09-17 20:00:00,6.648,Library
2024-09-17 21:00:00,8.943,Admin
2024-09-17 21:00:00,5.318,Library
2024-09-17 21:00:00,8.774,Hostel
2024-09-17 21:00:00,11.353,Lab
2024-09-17 21:00:00,4.194,Sports
2024-09-17 22:00:00,8.872,Hostel
2024-09-17 22:00:00,6.505,Library
2024-09-17 22:00:00,10.398,Admin
2024-09-17 22:00:00,10.554,Lab
2024-09-17 22:00:00,5.556,Sports
2024-09-17 23:00:00,7.27,Library
2024-09-17 23:00:00,11.626,Lab
2024-09-17 23:00:00,4.724,Sports
2024-09-17 23:00:00,10.258,Admin
2024-09-17 23:00:00,7.182,Hostel
2024-09-18 00:00:00,13.053,Lab
2024-09-18 00:00:00,5.062,Library
2024-09-18 00:00:00,5.854,Sports
2024-09-18 00:00:00,7.324,Hostel
2024-09-18 00:00:00,10.126,Admin
2024-09-18 01:00:00,7.923,Hostel
2024-09-18 01:00:00,4.217,Sports
2024-09-18 01:00:00,12.31,Lab
2024-09-18 01:00:00,9.12,Admin
2024-09-18 01:00:00,6.244,Library
2024-09-18 02:00:00,7.207,Hostel
2024-09-18 02:00:00,3.669,Sports
2024-09-18 02:00:00,6.318,Library
2024-09-18 02:00:00,10.602,Admin
2024-09-18 02:00:00,13.129,Lab
2024-09-18 03:00:00,4.515,Library
2024-09-18 03:00:00,9.842,Admin
2024-09-18 03:00:00,6.82,Hostel
2024-09-18 03:00:00,3.655,Sports
2024-09-18 03:00:00,12.115,Lab
2024-09-18 04:00:00,3.631,Sports
2024-09-18 04:00:00,12.337,Lab
2024-09-18 04:00:00,7.041,Hostel
2024-09-18 04:00:00,10.877,Admin
2024-09-18 04:00:00,6.36,Library
2024-09-18 05:00:00,9.886,Hostel
2024-09-18 05:00:00,10.8,Lab
2024-09-18 05:00:00,3.957,Sports
2024-09-18 05:00:00,8.684,Admin
2024-09-18 05:00:00,5.307,Library
2024-09-18 06:00:00,5.338,Library
2024-09-18 06:00:00,8.042,Hostel
2024-09-18 06:00:00,11.577,Lab
2024-09-18 06:00:00,9.23,Admin
2024-09-18 06:00:00,3.848,Sports
2024-09-18 07:00:00,10.699,Lab
2024-09-18 07:00:00,9.576,Admin
2024-09-18 07:00:00,6.277,Library
2024-09-18 07:00:00,8.813,Hostel
2024-09-18 07:00:00,3.747,Sports
2024-09-18 08:00:00,14.025,Lab
2024-09-18 08:00:00,5.227,Sports
2024-09-18 08:00:00,10.31,Admin
2024-09-18 08:00:00,8.03,Library
2024-09-18 08:00:00,10.256,Hostel
2024-09-18 09:00:00,12.783,Admin
2024-09-18 09:00:00,8.716,Library
2024-09-18 09:00:00,13.931,Lab
2024-09-18 09:00:00,5.843,Sports
2024-09-18 09:00:00,10.487,Hostel
2024-09-18 10:00:00,9.625,Admin
2024-09-18 10:00:00,6.032,Sports
2024-09-18 10:00:00,10.132,Hostel
2024-09-18 10:00:00,8.775,Library
2024-09-18 10:00:00,14.304,Lab
2024-09-18 11:00:00,4.127,Sports
2024-09-18 11:00:00,9.549,Hostel
2024-09-18 11:00:00,14.401,Lab
2024-09-18 11:00:00,12.311,Admin
2024-09-18 11:00:00,9.877,Library
2024-09-18 12:00:00,14.806,Lab
2024-09-18 12:00:00,10.556,Hostel
2024-09-18 12:00:00,12.161,Admin
2024-09-18 12:00:00,5.522,Sports
2024-09-18 12:00:00,7.496,Library
2024-09-18 13:00:00,9.412,Hostel
2024-09-18 13:00:00,13.491,Admin
2024-09-18 13:00:00,7.025,Library
2024-09-18 13:00:00,5.581,Sports
2024-09-18 13:00:00,13.644,Lab
2024-09-18 14:00:00,8.508,Hostel
2024-09-18 14:00:00,12.565,Admin
2024-09-18 14:00:00,5.199,Sports
2024-09-18 14:00:00,8.068,Library
2024-09-18 14:00:00,14.038,Lab
2024-09-18 15:00:00,11.553,Admin
2024-09-18 15:00:00,9.259,Hostel
2024-09-18 15:00:00,15.614,Lab
2024-09-18 15:00:00,6.481,Sports
2024-09-18 15:00:00,10.065,Library
2024-09-18 16:00:00,11.764,Admin
2024-09-18 16:00:00,13.985,Lab
2024-09-18 16:00:00,4.971,Sports
2024-09-18 16:00:00,9.909,Hostel
2024-09-18 16:00:00,8.332,Library
2024-09-18 17:00:00,5.871,Sports
2024-09-18 17:00:00,13.893,Lab
2024-09-18 17:00:00,9.13,Hostel
2024-09-18 17:00:00,7.186,Library
2024-09-18 17:00:00,12.791,Admin
2024-09-18 18:00:00,11.105,Hostel
2024-09-18 18:00:00,7.212,Library
2024-09-18 18:00:00,6.426,Sports
2024-09-18 18:00:00,14.542,Lab
2024-09-18 18:00:00,12.074,Admin
2024-09-18 19:00:00,11.547,Admin
2024-09-18 19:00:00,5.877,Sports
2024-09-18 19:00:00,12.174,Lab
2024-09-18 19:00:00,9.179,Hostel
2024-09-18 19:00:00,9.298,Library
2024-09-18 20:00:00,13.951,Lab
2024-09-18 20:00:00,12.235,Admin
2024-09-18 20:00:00,9.924,Hostel
2024-09-18 20:00:00,8.16,Library
2024-09-18 20:00:00,5.957,Sports
2024-09-18 21:00:00,6.153,Library
2024-09-18 21:00:00,12.751,Lab
2024-09-18 21:00:00,4.473,Sports
2024-09-18 21:00:00,11.392,Admin
2024-09-18 21:00:00,8.249,Hostel
2024-09-18 22:00:00,7.464,Hostel
2024-09-18 22:00:00,4.179,Sports
2024-09-18 22:00:00,10.886,Lab
2024-09-18 22:00:00,5.24,Library
2024-09-18 22:00:00,8.718,Admin
2024-09-18 23:00:00,10.711,Admin
2024-09-18 23:00:00,3.651,Sports
2024-09-18 23:00:00,11.229,Lab
2024-09-18 23:00:00,7.88,Hostel
2024-09-18 23:00:00,6.674,Library
2024-09-19 00:00:00,3.787,Sports
2024-09-19 00:00:00,9.729,Admin
2024-09-19 00:00:00,11.465,Lab
2024-09-19 00:00:00,6.381,Library
2024-09-19 00:00:00,10.059,Hostel
2024-09-19 01:00:00,10.278,Admin
2024-09-19 01:00:00,4.908,Sports
2024-09-19 01:00:00,7.592,Hostel
2024-09-19 01:00:00,6.781,Library
2024-09-19 01:00:00,11.58,Lab
2024-09-19 02:00:00,4.688,Library
2024-09-19 02:00:00,7.097,Hostel
2024-09-19 02:00:00,2.482,Sports
2024-09-19 02:00:00,11.0,Lab
2024-09-19 02:00:00,11.394,Admin
2024-09-19 03:00:00,4.875,Sports
2024-09-19 03:00:00,5.726,Library
2024-09-19 03:00:00,12.51,Lab
2024-09-19 03:00:00,8.055,Hostel
2024-09-19 03:00:00,9.242,Admin
2024-09-19 04:00:00,5.936,Library
2024-09-19 04:00:00,10.197,Admin
2024-09-19 04:00:00,4.024,Sports
2024-09-19 04:00:00,8.644,Hostel
2024-09-19 04:00:00,12.052,Lab
2024-09-19 05:00:00,4.277,Sports
2024-09-19 05:00:00,6.853,Library
2024-09-19 05:00:00,10.989,Admin
2024-09-19 05:00:00,9.002,Hostel
2024-09-19 05:00:00,13.769,Lab
2024-09-19 06:00:00,13.44,Lab
2024-09-19 06:00:00,2.703,Sports
2024-09-19 06:00:00,7.904,Hostel
2024-09-19 06:00:00,6.325,Library
2024-09-19 06:00:00,10.482,Admin
2024-09-19 07:00:00,5.236,Sports
2024-09-19 07:00:00,8.059,Hostel
2024-09-19 07:00:00,10.218,Admin
2024-09-19 07:00:00,5.489,Library
2024-09-19 07:00:00,11.55,Lab
2024-09-19 08:00:00,12.566,Admin
2024-09-19 08:00:00,9.283,Hostel
2024-09-19 08:00:00,14.561,Lab
2024-09-19 08:00:00,7.866,Library
2024-09-19 08:00:00,5.406,Sports
2024-09-19 09:00:00,12.466,Admin
2024-09-19 09:00:00,10.507,Hostel
2024-09-19 09:00:00,12.981,Lab
2024-09-19 09:00:00,9.284,Library
2024-09-19 09:00:00,5.68,Sports
2024-09-19 10:00:00,10.51,Admin
2024-09-19 10:00:00,14.193,Lab
2024-09-19 10:00:00,7.034,Sports
2024-09-19 10:00:00,9.503,Hostel
2024-09-19 10:00:00,8.561,Library
2024-09-19 11:00:00,4.991,Sports
2024-09-19 11:00:00,8.986,Library
2024-09-19 11:00:00,12.612,Admin
2024-09-19 11:00:00,10.562,Hostel
2024-09-19 11:00:00,13.846,Lab
2024-09-19 12:00:00,12.4,Admin
2024-09-19 12:00:00,9.125,Hostel
2024-09-19 12:00:00,4.882,Sports
2024-09-19 12:00:00,9.164,Library
2024-09-19 12:00:00,14.715,Lab
2024-09-19 13:00:00,8.399,Library
2024-09-19 13:00:00,12.626,Admin
2024-09-19 13:00:00,14.924,Lab
2024-09-19 13:00:00,10.144,Hostel
2024-09-19 13:00:00,5.036,Sports
2024-09-19 14:00:00,5.758,Sports
2024-09-19 14:00:00,14.114,Lab
2024-09-19 14:00:00,10.495,Hostel
2024-09-19 14:00:00,8.571,Library
2024-09-19 14:00:00,12.56,Admin
2024-09-19 15:00:00,12.817,Admin
2024-09-19 15:00:00,14.274,Lab
2024-09-19 15:00:00,8.218,Library
2024-09-19 15:00:00,5.961,Sports
2024-09-19 15:00:00,11.026,Hostel
2024-09-19 16:00:00,9.108,Hostel
2024-09-19 16:00:00,12.316,Admin
2024-09-19 16:00:00,14.554,Lab
2024-09-19 16:00:00,7.961,Library
2024-09-19 16:00:00,6.142,Sports
2024-09-19 17:00:00,12.197,Admin
2024-09-19 17:00:00,5.233,Sports
2024-09-19 17:00:00,13.823,Lab
2024-09-19 17:00:00,9.266,Hostel
2024-09-19 17:00:00,8.139,Library
2024-09-19 18:00:00,13.191,Lab
2024-09-19 18:00:00,6.12,Sports
2024-09-19 18:00:00,8.398,Library
2024-09-19 18:00:00,11.194,Hostel
2024-09-19 18:00:00,10.614,Admin
2024-09-19 19:00:00,10.384,Admin
2024-09-19 19:00:00,8.078,Library
2024-09-19 19:00:00,10.069,Hostel
2024-09-19 19:00:00,13.456,Lab
2024-09-19 19:00:00,6.235,Sports
2024-09-19 20:00:00,11.98,Admin
2024-09-19 20:00:00,4.709,Sports
2024-09-19 20:00:00,10.814,Hostel
2024-09-19 20:00:00,14.698,Lab
2024-09-19 20:00:00,7.414,Library
2024-09-19 21:00:00,11.107,Lab
2024-09-19 21:00:00,6.013,Library
2024-09-19 21:00:00,10.215,Hostel
2024-09-19 21:00:00,10.129,Admin
2024-09-19 21:00:00,3.395,Sports
2024-09-19 22:00:00,11.825,Lab
2024-09-19 22:00:00,6.367,Library
2024-09-19 22:00:00,9.842,Hostel
2024-09-19 22:00:00,10.321,Admin
2024-09-19 22:00:00,4.549,Sports
2024-09-19 23:00:00,7.609,Library
2024-09-19 23:00:00,7.048,Hostel
2024-09-19 23:00:00,4.018,Sports
2024-09-19 23:00:00,11.69,Lab
2024-09-19 23:00:00,9.875,Admin
2024-09-20 00:00:00,10.209,Admin
2024-09-20 00:00:00,3.868,Sports
2024-09-20 00:00:00,11.503,Lab
2024-09-20 00:00:00,5.515,Library
2024-09-20 00:00:00,8.06,Hostel
2024-09-20 01:00:00,9.265,Hostel
2024-09-20 01:00:00,13.537,Lab
2024-09-20 01:00:00,8.018,Library
2024-09-20 01:00:00,9.006,Admin
2024-09-20 01:00:00,3.576,Sports
2024-09-20 02:00:00,9.963,Lab
2024-09-20 02:00:00,10.597,Admin
2024-09-20 02:00:00,7.097,Hostel
2024-09-20 02:00:00,5.675,Library
2024-09-20 02:00:00,3.642,Sports
2024-09-20 03:00:00,8.197,Admin
2024-09-20 03:00:00,3.961,Sports
2024-09-20 03:00:00,6.568,Library
2024-09-20 03:00:00,8.443,Hostel
2024-09-20 03:00:00,11.305,Lab
2024-09-20 04:00:00,7.202,Hostel
2024-09-20 04:00:00,4.352,Sports
2024-09-20 04:00:00,12.604,Lab
2024-09-20 04:00:00,11.114,Admin
2024-09-20 04:00:00,6.574,Library
2024-09-20 05:00:00,4.035,Sports
2024-09-20 05:00:00,10.948,Admin
2024-09-20 05:00:00,7.193,Hostel
2024-09-20 05:00:00,10.962,Lab
2024-09-20 05:00:00,5.64,Library
2024-09-20 06:00:00,4.005,Sports
2024-09-20 06:00:00,7.259,Hostel
2024-09-20 06:00:00,9.673,Admin
2024-09-20 06:00:00,6.37,Library
2024-09-20 06:00:00,12.193,Lab
2024-09-20 07:00:00,5.504,Library
2024-09-20 07:00:00,11.714,Lab
2024-09-20 07:00:00,9.602,Admin
2024-09-20 07:00:00,7.606,Hostel
2024-09-20 07:00:00,3.791,Sports
2024-09-20 08:00:00,12.876,Admin
2024-09-20 08:00:00,6.268,Sports
2024-09-20 08:00:00,14.247,Lab
2024-09-20 08:00:00,10.247,Hostel
2024-09-20 08:00:00,8.572,Library
2024-09-20 09:00:00,8.721,Library
2024-09-20 09:00:00,10.891,Hostel
2024-09-20 09:00:00,13.303,Lab
2024-09-20 09:00:00,5.956,Sports
2024-09-20 09:00:00,11.797,Admin
2024-09-20 10:00:00,7.743,Library
2024-09-20 10:00:00,11.553,Admin
2024-09-20 10:00:00,5.775,Sports
2024-09-20 10:00:00,12.971,Lab
2024-09-20 10:00:00,9.284,Hostel
2024-09-20 11:00:00,6.28,Sports
2024-09-20 11:00:00,6.89,Library
2024-09-20 11:00:00,15.19,Lab
2024-09-20 11:00:00,7.489,Hostel
2024-09-20 11:00:00,12.819,Admin
2024-09-20 12:00:00,8.075,Library
2024-09-20 12:00:00,10.95,Hostel
2024-09-20 12:00:00,12.359,Admin
2024-09-20 12:00:00,14.932,Lab
2024-09-20 12:00:00,6.23,Sports
2024-09-20 13:00:00,12.666,Admin
2024-09-20 13:00:00,13.232,Lab
2024-09-20 13:00:00,10.473,Hostel
2024-09-20 13:00:00,7.225,Sports
2024-09-20 13:00:00,7.564,Library
2024-09-20 14:00:00,12.191,Admin
2024-09-20 14:00:00,9.097,Hostel
2024-09-20 14:00:00,5.666,Sports
2024-09-20 14:00:00,14.246,Lab
2024-09-20 14:00:00,7.994,Library
2024-09-20 15:00:00,9.574,Hostel
2024-09-20 15:00:00,6.245,Library
2024-09-20 15:00:00,12.874,Lab
2024-09-20 15:00:00,6.567,Sports
2024-09-20 15:00:00,12.156,Admin
2024-09-20 16:00:00,7.633,Library
2024-09-20 16:00:00,13.956,Lab
2024-09-20 16:00:00,8.87,Hostel
2024-09-20 16:00:00,12.151,Admin
2024-09-20 16:00:00,6.023,Sports
2024-09-20 17:00:00,7.196,Library
2024-09-20 17:00:00,13.845,Lab
2024-09-20 17:00:00,9.598,Hostel
2024-09-20 17:00:00,12.17,Admin
2024-09-20 17:00:00,4.094,Sports
2024-09-20 18:00:00,5.839,Sports
2024-09-20 18:00:00,10.44,Hostel
2024-09-20 18:00:00,13.974,Lab
2024-09-20 18:00:00,14.046,Admin
2024-09-20 18:00:00,7.402,Library
2024-09-20 19:00:00,12.365,Admin
2024-09-20 19:00:00,10.285,Hostel
2024-09-20 19:00:00,6.334,Sports
2024-09-20 19:00:00,13.988,Lab
2024-09-20 19:00:00,7.758,Library
2024-09-20 20:00:00,8.02,Library
2024-09-20 20:00:00,10.635,Hostel
2024-09-20 20:00:00,11.99,Admin
2024-09-20 20:00:00,14.704,Lab
2024-09-20 20:00:00,4.671,Sports
2024-09-20 21:00:00,10.302,Lab
2024-09-20 21:00:00,5.079,Library
2024-09-20 21:00:00,3.48,Sports
2024-09-20 21:00:00,7.726,Admin
2024-09-20 21:00:00,6.953,Hostel
2024-09-20 22:00:00,8.649,Hostel
2024-09-20 22:00:00,3.682,Sports
2024-09-20 22:00:00,14.75,Lab
2024-09-20 22:00:00,9.539,Admin
2024-09-20 22:00:00,6.222,Library
2024-09-20 23:00:00,10.463,Admin
2024-09-20 23:00:00,6.097,Library
2024-09-20 23:00:00,7.75,Hostel
2024-09-20 23:00:00,4.401,Sports
2024-09-20 23:00:00,10.457,Lab
2024-09-21 00:00:00,11.585,Lab
2024-09-21 00:00:00,4.276,Sports
2024-09-21 00:00:00,10.349,Admin
2024-09-21 00:00:00,6.395,Library
2024-09-21 00:00:00,7.088,Hostel
2024-09-21 01:00:00,4.441,Sports
2024-09-21 01:00:00,8.701,Admin
2024-09-21 01:00:00,7.955,Hostel
2024-09-21 01:00:00,12.51,Lab
2024-09-21 01:00:00,6.411,Library
2024-09-21 02:00:00,8.399,Admin
2024-09-21 02:00:00,12.101,Lab
2024-09-21 02:00:00,6.232,Library
2024-09-21 02:00:00,8.372,Hostel
2024-09-21 02:00:00,3.013,Sports
2024-09-21 03:00:00,8.669,Hostel
2024-09-21 03:00:00,12.109,Lab
2024-09-21 03:00:00,6.601,Library
2024-09-21 03:00:00,8.687,Admin
2024-09-21 03:00:00,4.248,Sports
2024-09-21 04:00:00,8.636,Hostel
2024-09-21 04:00:00,10.316,Admin
2024-09-21 04:00:00,3.947,Sports
2024-09-21 04:00:00,7.206,Library
2024-09-21 04:00:00,11.736,Lab
2024-09-21 05:00:00,12.867,Lab
2024-09-21 05:00:00,7.815,Hostel
2024-09-21 05:00:00,9.058,Admin
2024-09-21 05:00:00,3.563,Sports
2024-09-21 05:00:00,6.029,Library
2024-09-21 06:00:00,10.683,Lab
2024-09-21 06:00:00,9.215,Hostel
2024-09-21 06:00:00,4.175,Library
2024-09-21 06:00:00,3.691,Sports
2024-09-21 06:00:00,10.223,Admin
2024-09-21 07:00:00,8.079,Hostel
2024-09-21 07:00:00,4.62,Sports
2024-09-21 07:00:00,7.461,Library
2024-09-21 07:00:00,12.485,Lab
2024-09-21 07:00:00,9.432,Admin
2024-09-21 08:00:00,11.789,Admin
2024-09-21 08:00:00,7.922,Library
2024-09-21 08:00:00,14.251,Lab
2024-09-21 08:00:00,9.506,Hostel
2024-09-21 08:00:00,5.818,Sports
2024-09-21 09:00:00,11.99,Admin
2024-09-21 09:00:00,9.002,Library
2024-09-21 09:00:00,14.294,Lab
2024-09-21 09:00:00,8.618,Hostel
2024-09-21 09:00:00,5.923,Sports
2024-09-21 10:00:00,5.817,Sports
2024-09-21 10:00:00,10.321,Hostel
2024-09-21 10:00:00,13.658,Lab
2024-09-21 10:00:00,12.299,Admin
2024-09-21 10:00:00,8.107,Library
2024-09-21 11:00:00,5.807,Sports
2024-09-21 11:00:00,11.704,Hostel
2024-09-21 11:00:00,12.903,Lab
2024-09-21 11:00:00,12.291,Admin
2024-09-21 11:00:00,7.407,Library
2024-09-21 12:00:00,10.232,Hostel
2024-09-21 12:00:00,6.422,Sports
2024-09-21 12:00:00,11.257,Admin
2024-09-21 12:00:00,13.92,Lab
2024-09-21 12:00:00,8.762,Library
2024-09-21 13:00:00,5.691,Sports
2024-09-21 13:00:00,10.862,Hostel
2024-09-21 13:00:00,15.234,Lab
2024-09-21 13:00:00,12.511,Admin
2024-09-21 13:00:00,7.674,Library
2024-09-21 14:00:00,12.062,Admin
2024-09-21 14:00:00,5.815,Sports
2024-09-21 14:00:00,9.847,Hostel
2024-09-21 14:00:00,6.177,Library
2024-09-21 14:00:00,14.411,Lab
2024-09-21 15:00:00,12.875,Admin
2024-09-21 15:00:00,9.885,Hostel
2024-09-21 15:00:00,6.345,Sports
2024-09-21 15:00:00,13.257,Lab
2024-09-21 15:00:00,6.845,Library
2024-09-21 16:00:00,10.961,Admin
2024-09-21 16:00:00,6.706,Sports
2024-09-21 16:00:00,12.96,Lab
2024-09-21 16:00:00,8.382,Library
2024-09-21 16:00:00,11.0,Hostel
2024-09-21 17:00:00,8.474,Library
2024-09-21 17:00:00,12.423,Admin
2024-09-21 17:00:00,4.638,Sports
2024-09-21 17:00:00,8.727,Hostel
2024-09-21 17:00:00,13.905,Lab
2024-09-21 18:00:00,11.875,Admin
2024-09-21 18:00:00,14.0,Lab
2024-09-21 18:00:00,6.425,Sports
2024-09-21 18:00:00,8.951,Library
2024-09-21 18:00:00,11.143,Hostel
2024-09-21 19:00:00,9.552,Hostel
2024-09-21 19:00:00,7.619,Library
2024-09-21 19:00:00,13.273,Lab
2024-09-21 19:00:00,12.309,Admin
2024-09-21 19:00:00,6.93,Sports
2024-09-21 20:00:00,13.872,Lab
2024-09-21 20:00:00,8.746,Hostel
2024-09-21 20:00:00,11.915,Admin
2024-09-21 20:00:00,6.097,Sports
2024-09-21 20:00:00,9.437,Library
2024-09-21 21:00:00,7.731,Hostel
2024-09-21 21:00:00,4.254,Sports
2024-09-21 21:00:00,11.856,Lab
2024-09-21 21:00:00,9.638,Admin
2024-09-21 21:00:00,5.855,Library
2024-09-21 22:00:00,11.11,Admin
2024-09-21 22:00:00,8.273,Hostel
2024-09-21 22:00:00,3.97,Sports
2024-09-21 22:00:00,12.318,Lab
2024-09-21 22:00:00,7.289,Library
2024-09-21 23:00:00,6.559,Library
2024-09-21 23:00:00,12.241,Lab
2024-09-21 23:00:00,9.888,Admin
2024-09-21 23:00:00,3.708,Sports
2024-09-21 23:00:00,7.705,Hostel
2024-09-22 00:00:00,12.651,Lab
2024-09-22 00:00:00,4.836,Library
2024-09-22 00:00:00,7.227,Hostel
2024-09-22 00:00:00,2.282,Sports
2024-09-22 00:00:00,10.844,Admin
2024-09-22 01:00:00,9.9,Admin
2024-09-22 01:00:00,3.228,Sports
2024-09-22 01:00:00,7.611,Hostel
2024-09-22 01:00:00,12.843,Lab
2024-09-22 01:00:00,6.62,Library
2024-09-22 02:00:00,7.423,Hostel
2024-09-22 02:00:00,10.299,Admin
2024-09-22 02:00:00,11.305,Lab
2024-09-22 02:00:00,5.729,Library
2024-09-22 02:00:00,5.001,Sports
2024-09-22 03:00:00,10.777,Admin
2024-09-22 03:00:00,11.509,Lab
